Date,Deutsche Bank
2012-09-01,100
2012-09-02,99
2012-09-03,99
2012-09-04,103
2012-09-05,99
2012-09-06,98
2012-09-07,98
2012-09-08,105
2012-09-09,96
2012-09-10,94
2012-09-11,94
2012-09-12,92
2012-09-13,91
2012-09-14,89
2012-09-15,95
2012-09-16,88
2012-09-17,87
2012-09-18,88
2012-09-19,86
2012-09-20,86
2012-09-21,87
2012-09-22,92
2012-09-23,86
2012-09-24,87
2012-09-25,88
2012-09-26,89
2012-09-27,90
2012-09-28,91
2012-09-29,101
2012-09-30,92
2012-10-01,92
2012-10-02,95
2012-10-03,97
2012-10-04,92
2012-10-05,94
2012-10-06,100
2012-10-07,92
2012-10-08,90
2012-10-09,91
2012-10-10,90
2012-10-11,90
2012-10-12,88
2012-10-13,96
2012-10-14,87
2012-10-15,86
2012-10-16,88
2012-10-17,86
2012-10-18,85
2012-10-19,85
2012-10-20,92
2012-10-21,84
2012-10-22,84
2012-10-23,84
2012-10-24,84
2012-10-25,84
2012-10-26,84
2012-10-27,91
2012-10-28,85
2012-10-29,86
2012-10-30,87
2012-10-31,90
2012-11-01,93
2012-11-02,90
2012-11-03,100
2012-11-04,92
2012-11-05,92
2012-11-06,96
2012-11-07,93
2012-11-08,93
2012-11-09,94
2012-11-10,101
2012-11-11,92
2012-11-12,91
2012-11-13,91
2012-11-14,89
2012-11-15,88
2012-11-16,90
2012-11-17,95
2012-11-18,86
2012-11-19,85
2012-11-20,85
2012-11-21,84
2012-11-22,83
2012-11-23,84
2012-11-24,89
2012-11-25,84
2012-11-26,86
2012-11-27,88
2012-11-28,90
2012-11-29,92
2012-11-30,95
2012-12-01,97
2012-12-02,96
2012-12-03,96
2012-12-04,98
2012-12-05,95
2012-12-06,95
2012-12-07,97
2012-12-08,102
2012-12-09,93
2012-12-10,92
2012-12-11,92
2012-12-12,91
2012-12-13,91
2012-12-14,91
2012-12-15,98
2012-12-16,90
2012-12-17,90
2012-12-18,92
2012-12-19,92
2012-12-20,92
2012-12-21,93
2012-12-22,100
2012-12-23,94
2012-12-24,89
2012-12-25,92
2012-12-26,85
2012-12-27,83
2012-12-28,81
2012-12-29,87
2012-12-30,82
2012-12-31,82
2013-01-01,86
2013-01-02,85
2013-01-03,90
2013-01-04,90
2013-01-05,100
2013-01-06,91
2013-01-07,89
2013-01-08,89
2013-01-09,88
2013-01-10,87
2013-01-11,89
2013-01-12,93
2013-01-13,85
2013-01-14,85
2013-01-15,85
2013-01-16,86
2013-01-17,85
2013-01-18,87
2013-01-19,91
2013-01-20,86
2013-01-21,84
2013-01-22,84
2013-01-23,85
2013-01-24,84
2013-01-25,85
2013-01-26,90
2013-01-27,86
2013-01-28,88
2013-01-29,90
2013-01-30,92
2013-01-31,94
2013-02-01,99
2013-02-02,108
2013-02-03,97
2013-02-04,94
2013-02-05,95
2013-02-06,90
2013-02-07,88
2013-02-08,86
2013-02-09,93
2013-02-10,83
2013-02-11,83
2013-02-12,83
2013-02-13,82
2013-02-14,83
2013-02-15,82
2013-02-16,90
2013-02-17,81
2013-02-18,81
2013-02-19,82
2013-02-20,80
2013-02-21,79
2013-02-22,80
2013-02-23,86
2013-02-24,81
2013-02-25,83
2013-02-26,85
2013-02-27,87
2013-02-28,89
2013-03-01,91
2013-03-02,103
2013-03-03,92
2013-03-04,91
2013-03-05,91
2013-03-06,90
2013-03-07,89
2013-03-08,87
2013-03-09,93
2013-03-10,85
2013-03-11,85
2013-03-12,85
2013-03-13,84
2013-03-14,83
2013-03-15,84
2013-03-16,91
2013-03-17,82
2013-03-18,81
2013-03-19,81
2013-03-20,79
2013-03-21,79
2013-03-22,77
2013-03-23,84
2013-03-24,78
2013-03-25,80
2013-03-26,81
2013-03-27,83
2013-03-28,84
2013-03-29,95
2013-03-30,90
2013-03-31,90
2013-04-01,87
2013-04-02,86
2013-04-03,88
2013-04-04,86
2013-04-05,87
2013-04-06,92
2013-04-07,85
2013-04-08,84
2013-04-09,85
2013-04-10,84
2013-04-11,84
2013-04-12,85
2013-04-13,91
2013-04-14,84
2013-04-15,81
2013-04-16,82
2013-04-17,79
2013-04-18,78
2013-04-19,78
2013-04-20,83
2013-04-21,77
2013-04-22,77
2013-04-23,80
2013-04-24,78
2013-04-25,79
2013-04-26,80
2013-04-27,88
2013-04-28,82
2013-04-29,83
2013-04-30,85
2013-05-01,94
2013-05-02,86
2013-05-03,91
2013-05-04,98
2013-05-05,87
2013-05-06,86
2013-05-07,87
2013-05-08,85
2013-05-09,88
2013-05-10,82
2013-05-11,89
2013-05-12,81
2013-05-13,81
2013-05-14,83
2013-05-15,83
2013-05-16,83
2013-05-17,85
2013-05-18,92
2013-05-19,85
2013-05-20,82
2013-05-21,81
2013-05-22,81
2013-05-23,79
2013-05-24,78
2013-05-25,85
2013-05-26,79
2013-05-27,81
2013-05-28,83
2013-05-29,85
2013-05-30,89
2013-05-31,89
2013-06-01,92
2013-06-02,91
2013-06-03,90
2013-06-04,92
2013-06-05,90
2013-06-06,89
2013-06-07,89
2013-06-08,97
2013-06-09,87
2013-06-10,86
2013-06-11,86
2013-06-12,85
2013-06-13,83
2013-06-14,83
2013-06-15,90
2013-06-16,81
2013-06-17,80
2013-06-18,81
2013-06-19,79
2013-06-20,77
2013-06-21,77
2013-06-22,83
2013-06-23,78
2013-06-24,80
2013-06-25,82
2013-06-26,84
2013-06-27,86
2013-06-28,88
2013-06-29,99
2013-06-30,91
2013-07-01,91
2013-07-02,93
2013-07-03,92
2013-07-04,94
2013-07-05,95
2013-07-06,103
2013-07-07,92
2013-07-08,91
2013-07-09,90
2013-07-10,89
2013-07-11,86
2013-07-12,86
2013-07-13,92
2013-07-14,83
2013-07-15,83
2013-07-16,85
2013-07-17,84
2013-07-18,83
2013-07-19,84
2013-07-20,91
2013-07-21,83
2013-07-22,82
2013-07-23,83
2013-07-24,81
2013-07-25,81
2013-07-26,81
2013-07-27,89
2013-07-28,84
2013-07-29,85
2013-07-30,87
2013-07-31,90
2013-08-01,91
2013-08-02,96
2013-08-03,104
2013-08-04,94
2013-08-05,93
2013-08-06,95
2013-08-07,91
2013-08-08,94
2013-08-09,89
2013-08-10,95
2013-08-11,89
2013-08-12,85
2013-08-13,85
2013-08-14,82
2013-08-15,82
2013-08-16,80
2013-08-17,87
2013-08-18,78
2013-08-19,78
2013-08-20,79
2013-08-21,78
2013-08-22,78
2013-08-23,77
2013-08-24,84
2013-08-25,79
2013-08-26,81
2013-08-27,84
2013-08-28,85
2013-08-29,87
2013-08-30,89
2013-08-31,100
2013-09-01,91
2013-09-02,91
2013-09-03,94
2013-09-04,92
2013-09-05,90
2013-09-06,92
2013-09-07,97
2013-09-08,89
2013-09-09,87
2013-09-10,87
2013-09-11,85
2013-09-12,84
2013-09-13,84
2013-09-14,89
2013-09-15,82
2013-09-16,81
2013-09-17,82
2013-09-18,81
2013-09-19,82
2013-09-20,80
2013-09-21,88
2013-09-22,81
2013-09-23,82
2013-09-24,84
2013-09-25,84
2013-09-26,85
2013-09-27,86
2013-09-28,96
2013-09-29,87
2013-09-30,87
2013-10-01,89
2013-10-02,90
